element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
Fe,1,426.5236,0.0003,426.52359,0.00004,170,,,1,1,,
Fe,1,426.52678,0.00015,426.52683,0.00003,437,,,2,3,,
Fe,3,426.5353,0.0020,426.5359,0.0009,12,,,5,5,,
Fe,2,426.5970,0.0004,426.597305,0.000022,11,,,5/2,3/2,,
Fe,2,,,426.63471,0.00003,,2.36e-02,C,7/2,5/2,M1,
Fe,11,,,426.65,0.09,,1.4e-03,E,0,2,E2,
Fe,3,426.6781,0.0020,426.6770,0.0011,180,1.11e+08,B,1,2,,
Fe,1,426.69642,0.00005,426.69641,0.00003,6200,6.27e+05,B+,4,4,,
Fe,1,426.7389,0.0004,426.73914,0.00006,120,,,2,2,,
Fe,1,426.78262,0.00005,426.78263,0.00004,4680,8.17e+06,B,0,1,,
Fe,3,426.815,0.006,426.8048,0.0009,51hs*,,,4,5,,
Fe,3,426.815,0.006,426.8189,0.0011,51hs*,,,6,5,,
Fe,2,,,426.86792,0.00006,,2.0e-02,E,5/2,5/2,M1,
Fe,1,426.87485,0.00005,426.87486,0.00003,1660,3.30e+06,C+,2,1,,
Fe,1,427.11535,0.00005,427.11531,0.00003,87000,1.82e+07,B,3,4,,
Fe,2,427.14004,0.00012,427.140128,0.000022,34,,,5/2,7/2,,
Fe,1,427.17602,0.00005,427.17599,0.00003,630000,2.28e+07,A,4,5,,
Fe,1,427.1942,0.0003,427.19406,0.00004,288,,,5,4,,
Fe,2,427.1942,0.0002,427.194265,0.000020,23bl(Fe I),,,5/2,5/2,,
Fe,2,427.3317,0.0015,427.332007,0.000017,80,9.e+04,E,3/2,1/2,,
Fe,3,427.341,0.003,427.340,0.003,4100h*,1.27e+08,B,2,2,,
Fe,3,427.341,0.003,427.342,0.003,4100h*,1.60e+08,B,2,3,,
Fe,1,427.38682,0.00015,427.38676,0.00003,479,,,1,2,,
Fe,1,427.5698,0.0003,427.56979,0.00003,288,5.59e+04,D+,4,4,,
Fe,1,427.66758,0.00015,427.66743,0.00003,479,2.6e+06,D,4,4,,
Fe,2,427.6837,,427.683655,0.000025,:,8.26e-01,B,7/2,9/2,E2,
Fe,1,427.82311,0.00015,427.82300,0.00003,580,1.0e+06,D,4,3,,
Fe,1,427.9488,0.0003,427.94878,0.00003,398,1.5e+06,D,3,4,,
Fe,1,427.9870,0.0003,427.98685,0.00004,115,6.5e+05,D,0,1,,
Fe,2,,,428.00859,0.00003,,3.9e-03,D+,7/2,3/2,E2,
Fe,1,428.0539,0.0004,428.05350,0.00003,437bl,3.1e+05,E,6,5,,
Fe,2,428.2195,0.0005,428.22024,0.00006,13,,,7/2,5/2,,
Fe,1,428.24026,0.00006,428.24026,0.00003,89000,1.21e+07,B+,3,2,,
Fe,1,428.4405,0.0004,428.44051,0.00003,540bl*,1.1e+05,E,4,4,,
Fe,1,428.4405,0.0004,428.44080,0.00004,540bl*,,,4,5,,
Fe,1,428.54417,0.00006,428.54415,0.00004,4170,1.78e+06,D+,6,6,,
Fe,1,428.5822,0.0003,428.58234,0.00003,324,1.3e+06,D,2,2,,
Fe,3,428.616,0.003,428.615,0.003,9000h*,1.23e+08,B,3,3,,
Fe,3,428.616,0.003,428.617,0.003,9000h*,2.05e+08,B,3,4,,
Fe,1,428.64340,0.00015,428.64319,0.00003,520,1.7e+05,D,5,4,,
Fe,2,,,428.65143,0.00008,,3.5e-03,E,1/2,1/2,M1,
Fe,1,428.6864,0.0003,428.68631,0.00003,316,,,2,1,,
Fe,1,428.69834,0.00015,428.69829,0.00003,590,,,3,3,,
Fe,2,428.7393,,428.739327,0.000011,:,1.55e+00,C+,9/2,5/2,E2,
Fe,1,428.7938,0.0004,428.79396,0.00004,229,,,1,0,,
Fe,1,428.81455,0.00006,428.81455,0.00003,3470,4.49e+05,B+,3,3,,
Fe,1,428.8956,0.0003,428.89548,0.00003,339,2.92e+05,C,3,2,,
Fe,2,428.97755,0.00018,428.978221,0.000020,20,,,3/2,5/2,,
Fe,1,428.99143,0.00015,428.99149,0.00003,417,,,3,2,,
Fe,1,429.03786,0.00006,429.03789,0.00003,1780,6.29e+05,C+,4,5,,
Fe,2,429.0595,0.0003,429.05965,0.00003,50,,,3/2,3/2,,
Fe,2,429.08643,0.00005,429.086338,0.000024,150bl(Fe I),,,3/2,1/2,,
Fe,1,429.08644,0.00015,429.08641,0.00003,269,3.83e+05,C+,2,3,,
Fe,1,429.14634,0.00006,429.14629,0.00003,9800,3.35e+03,B,3,4,,
Fe,3,429.200,0.003,429.2014,0.0015,43h,,,4,4,,
Fe,1,429.2117,0.0003,429.21170,0.00003,145,,,3,3,,
Fe,1,429.2163,0.0003,429.21629,0.00003,166,,,3,3,,
Fe,1,429.22841,0.00015,429.22847,0.00003,234,,,2,2,,
Fe,3,429.366,0.003,429.3622,0.0011,54hp,,,5,4,,
Fe,1,429.37980,0.00015,429.37979,0.00004,600,,,5,6,,
Fe,1,429.40374,0.00015,429.40371,0.00003,407,,,4,3,,
Fe,5,429.41,0.03,429.412,0.017,3bl(Ni II),1.57e-01,C+,0,1,M1,
Fe,1,429.41245,0.00006,429.41244,0.00003,58000,3.12e+06,B+,4,4,,
Fe,3,429.5018,0.0017,429.5016,0.0011,200h,,,2,3,,
Fe,2,429.6567,0.0015,429.656577,0.000017,320,7.e+04,E,3/2,5/2,,
Fe,3,429.685,0.003,429.685,0.003,11000h*,2.54e+08,B,4,5,,
Fe,3,429.685,0.003,429.685,0.003,11000h*,1.07e+08,B,4,4,,
Fe,1,429.80362,0.00006,429.80364,0.00003,6300,1.23e+06,B,4,5,,
Fe,2,429.8681,0.0007,429.867868,0.000022,9,,,7/2,9/2,,
Fe,1,429.9235,0.0004,429.92340,0.00003,63000bl*,1.29e+07,B+,4,5,,
Fe,1,429.9235,0.0004,429.92394,0.00004,63000bl*,,,5,5,,
Fe,1,429.9467,0.0003,429.94666,0.00003,219,,,3,3,,
Fe,1,429.96283,0.00015,429.96288,0.00003,500,2.65e+05,B,3,4,,
Fe,1,430.0206,0.0004,430.02036,0.00003,115,6.5e+05,E,4,4,,
Fe,1,430.21855,0.00006,430.21856,0.00003,2750,7.70e+05,B,4,4,,
Fe,2,430.3168,0.0003,430.317018,0.000020,110,2.2e+05,D+,3/2,3/2,,
Fe,2,430.45403,0.00002,430.454430,0.000021,500bl(Fe I),,,7/2,9/2,,
Fe,1,430.45405,0.00006,430.45402,0.00003,1550,3.06e+05,B,5,5,,
Fe,3,430.478,0.003,430.477,0.003,13000h*,3.03e+08,B,5,6,,
Fe,3,430.478,0.003,430.477,0.004,13000h*,8.03e+07,B,5,5,,
Fe,1,430.5131,0.0003,430.51336,0.00003,120,,,4,3,,
Fe,1,430.52067,0.00015,430.52061,0.00003,347,4.7e+05,E,2,3,,
Fe,1,430.54502,0.00006,430.54501,0.00003,3890,5.54e+06,C+,2,1,,
Fe,2,430.5898,,430.58975,0.00003,:,2.99e-01,C+,5/2,5/2,E2,
Fe,1,430.6578,0.0004,430.65796,0.00003,129,,,1,1,,
Fe,1,430.7704,0.0003,430.77042,0.00003,182,,,5,4,,
Fe,1,430.79020,0.00006,430.79017,0.00003,630000,3.38e+07,B+,3,4,,
Fe,2,430.83114,0.00017,430.831533,0.000022,26,,,3/2,5/2,,
Fe,1,430.8495,0.0003,430.84928,0.00004,52,,,4,5,,
Fe,1,430.90304,0.00006,430.90303,0.00004,2290,1.96e+06,B,6,6,,
Fe,1,430.93742,0.00006,430.93741,0.00004,10500,1.78e+06,C+,5,6,,
Fe,1,430.94535,0.00015,430.94538,0.00004,331,,,0,1,,
Fe,3,431.036,0.003,431.036,0.003,18000h*,3.55e+08,B,6,7,,
Fe,3,431.036,0.003,431.036,0.004,18000h*,4.41e+07,B,6,6,,
Fe,1,431.0374,0.0003,431.03717,0.00003,324,2.4e+06,E,2,2,,
Fe,3,431.141,0.003,431.1400,0.0009,31hs,,,4,4,,
Fe,10,431.18,,431.2,0.3,,,,9/2,7/2,M1,
Fe,3,431.197,0.003,431.1973,0.0013,120h,,,2,3,,
Fe,2,431.23919,0.00011,431.23915,0.00009,11,,,7/2,9/2,,
Fe,3,431.3638,0.0020,431.3623,0.0009,12,,,3,4,,
Fe,1,431.50843,0.00006,431.50844,0.00003,62000,7.76e+06,B+,2,2,,
Fe,3,431.6071,0.0024,431.6026,0.0009,34h,,,4,4,,
Fe,3,431.6471,0.0012,431.6477,0.0007,22,,,2,2,,
Fe,1,431.7047,0.0003,431.70482,0.00003,129,5.2e+05,E,2,2,,
Fe,2,431.77126,0.00011,431.771461,0.000021,16,,,7/2,5/2,,
Fe,1,431.8801,0.0004,431.88051,0.00003,309,,,3,4,,
Fe,2,431.9622,,431.96222,0.00003,:,5.39e-01,B,5/2,7/2,E2,
Fe,1,432.0483,0.0004,432.04860,0.00003,120,,,2,2,,
Fe,2,,,432.19231,0.00006,,1.09e-02,D+,3/2,5/2,M1,
Fe,3,432.3682,0.0012,,,560,,,,,,
Fe,1,432.4948,0.0003,432.49479,0.00003,398,,,2,3,,
Fe,1,432.51747,0.00015,432.51754,0.00003,407,,,3,4,,
Fe,1,,,432.573891,0.000019,m,,,4,3,,
Fe,1,432.57616,0.00006,432.57616,0.00003,830000,5.16e+07,B+,2,3,,
Fe,1,432.59397,0.00006,432.59405,0.00003,720,4.81e+05,D+,5,5,,
Fe,1,432.67530,0.00006,432.67529,0.00003,1200,4.63e+05,C,5,4,,
Fe,3,432.687,0.003,432.6838,0.0013,180hp,,,5,4,,
Fe,1,432.70953,0.00006,432.70954,0.00003,3630,1.12e+07,B,2,2,,
Fe,1,432.79031,0.00006,432.79034,0.00004,790,7.16e+05,C+,4,4,,
Fe,2,,,432.94288,0.00003,,1.96e-02,C,5/2,7/2,M1,
Fe,3,433.0585,0.0024,433.0613,0.0013,110h,,,5,5,,
Fe,1,433.09516,0.00015,433.09517,0.00004,200,,,5,6,,
Fe,2,433.2998,0.0003,433.299835,0.000024,35,,,1/2,1/2,,
Fe,3,433.300,0.003,433.3010,0.0015,41w,,,5,4,,
Fe,2,433.3218,0.0004,433.32128,0.00009,4,,,9/2,11/2,,
Fe,3,433.431,0.003,433.4317,0.0017,170h*,,,4,3,,
Fe,3,433.431,0.003,433.4330,0.0013,170h*,,,4,4,,
Fe,3,433.453,0.003,433.4513,0.0015,110h,,,6,5,,
Fe,2,433.6309,0.0005,433.630962,0.000023,14,,,9/2,7/2,,
Fe,3,433.665,0.003,433.6649,0.0008,51hp,1.6e+05,D,4,4,,
Fe,1,433.70460,0.00006,433.70454,0.00003,22900,1.02e+06,A,3,3,,
Fe,3,433.732,0.003,433.7290,0.0013,270hl,,,4,3,,
Fe,1,433.7517,0.0004,433.75168,0.00003,100,,,3,3,,
Fe,1,433.82475,0.00015,433.82574,0.00003,295,7.9e+04,D,3,4,,
Fe,3,433.831,0.003,433.8322,0.0011,42h,,,4,5,,
Fe,3,433.9396,0.0017,433.9389,0.0011,270h,,,5,5,,
Fe,3,434.025,0.003,434.0264,0.0013,41h,,,4,4,,
Fe,1,434.0490,0.0004,434.04889,0.00003,170,,,3,2,,
Fe,1,434.1813,0.0004,434.18115,0.00003,89,,,2,2,,
Fe,1,434.32161,0.00015,434.32153,0.00003,316,,,4,5,,
Fe,1,434.3271,0.0004,434.32708,0.00003,1020bl,1.6e+06,D,3,2,,
Fe,1,434.36972,0.00006,434.36971,0.00003,1260,6.21e+05,B,4,4,,
Fe,1,434.3869,0.0004,434.38726,0.00003,110,,,2,3,,
Fe,3,434.442,0.003,434.4453,0.0009,42hsbl(Fe II),,,2,2,,
Fe,1,434.44993,0.00015,434.44990,0.00003,331,,,3,2,,
Fe,1,434.4890,0.0004,434.48861,0.00004,182,,,3,4,,
Fe,1,434.65523,0.00006,434.65522,0.00003,1450,7.52e+05,B,4,4,,
Fe,2,434.6859,,434.68589,0.00003,:,2.46e-01,C,7/2,11/2,E2,
Fe,2,434.6922,0.0004,434.69217,0.00006,25,,,5/2,5/2,,
Fe,1,434.72333,0.00015,434.723287,0.000019,398,1.23e+02,A,4,4,,
Fe,1,434.78323,0.00015,434.78332,0.00003,407,1.7e+06,D,3,2,,
Fe,2,434.80635,0.00002,434.807161,0.000023,20000bl(Ar),,,7/2,9/2,,
Fe,3,434.8794,0.0012,434.8796,0.0008,150,4.3e+05,D,3,2,,
Fe,1,434.89363,0.00006,434.89366,0.00003,1070,2.82e+05,D+,4,4,,
Fe,1,435.15436,0.00006,435.15437,0.00003,2340,9.39e+05,B,4,3,,
Fe,2,435.17629,0.00006,435.176199,0.000021,600,4.9e+05,C+,3/2,5/2,,
Fe,2,,,435.18075,0.00003,,1.70e-02,D+,5/2,3/2,M1,
Fe,3,435.2568,0.0012,435.2571,0.0008,80,,,2,1,,
Fe,1,435.27344,0.00006,435.27345,0.00003,36300,3.63e+06,B+,1,2,,
Fe,2,435.2784,,435.27841,0.00003,:,3.58e-01,C+,5/2,9/2,E2,
Fe,2,,,435.61499,0.00003,,1.19e-02,E,5/2,3/2,E2,
Fe,2,435.6516,0.0004,435.650843,0.000021,60,,,3/2,1/2,,
Fe,2,435.7571,0.0004,435.75734,0.00008,100,9.e+05,D+,1/2,3/2,,
Fe,2,435.8162,0.0004,435.81630,0.00006,70,2.5e+06,D+,3/2,3/2,,
Fe,2,435.8367,,435.83674,0.00003,:,7.17e-01,C+,3/2,5/2,E2,
Fe,1,435.84989,0.00006,435.85007,0.00003,1860,8.09e+05,C+,5,4,,
Fe,1,435.8684,0.0003,435.86835,0.00003,155,,,2,1,,
Fe,2,435.9332,,435.933219,0.000012,:,1.15e+00,C+,7/2,5/2,E2,
Fe,9,435.94,,435.91,0.16,,,,2,2,M1,
Fe,1,436.08029,0.00015,436.08040,0.00004,166,1.0e+06,D,3,2,,
Fe,2,436.1589,0.0004,436.159071,0.000021,23,,,11/2,9/2,,
Fe,5,436.16,0.20,436.263,0.011,40bl(O III),1.41e-01,C+,3,3,M1+E2,
Fe,3,436.5642,0.0012,436.5644,0.0008,15,,,1,1,,
Fe,2,436.5744,0.0003,436.574435,0.000019,50bl(Ne),,,7/2,7/2,,
Fe,1,436.58964,0.00015,436.58963,0.00003,520,2.81e+05,C,4,3,,
Fe,2,436.7376,0.0006,436.73668,0.00006,11,,,7/2,5/2,,
Fe,1,436.75782,0.00006,436.75781,0.00003,9100,1.56e+06,B,4,5,,
Fe,1,436.79033,0.00006,436.79032,0.00003,1860,9.09e+04,C+,2,2,,
Fe,2,436.9400,0.0007,436.94002,0.00003,70,2.3e+04,E,1/2,3/2,,
Fe,1,436.97715,0.00006,436.97716,0.00003,27500,6.09e+06,C+,4,4,,
Fe,1,437.0981,0.0004,437.09763,0.00003,71,,,3,4,,
Fe,3,437.1339,0.0012,437.1343,0.0008,35,,,3,2,,
Fe,3,437.204,0.003,437.206,0.003,1300hp,2.80e+08,B,1,2,,
Fe,3,437.214,0.006,437.215,0.006,1300hp*,2.78e+08,B,2,3,,
Fe,3,437.214,0.006,437.216,0.006,1300hp*,7.79e+07,B,2,2,,
Fe,3,437.231,0.006,437.230,0.008,2400hbl(C II)*,8.12e+07,B,3,3,,
Fe,3,437.231,0.006,437.232,0.006,2400hbl(C II)*,2.97e+08,B,3,4,,
Fe,2,437.2429,,437.24291,0.00003,:,2.75e-01,B,3/2,7/2,E2,
Fe,3,437.253,0.006,437.250,0.008,5100hbl(C II)*,6.43e+07,B,4,4,,
Fe,3,437.253,0.006,437.250,0.006,5100hbl(C II)*,3.26e+08,B,4,5,,
Fe,3,437.281,0.006,437.277,0.006,10000h*,3.63e+08,B,5,6,,
Fe,3,437.281,0.006,437.277,0.008,10000h*,3.63e+07,B,5,5,,
Fe,1,437.29814,0.00015,437.29863,0.00003,347,1.8e+05,D,2,2,,
Fe,1,437.35604,0.00006,437.35605,0.00003,1510,1.04e+06,C,3,2,,
Fe,2,437.3695,0.0003,437.36940,0.00003,32,,,13/2,11/2,,
Fe,1,437.44889,0.00006,437.44888,0.00003,620,1.68e+05,C,2,3,,
Fe,1,437.5476,0.0004,437.54768,0.00004,141,1.53e+05,D+,5,4,,
Fe,1,437.59298,0.00006,437.592935,0.000019,138000,2.95e+04,A,4,5,,
Fe,1,437.59859,0.00015,437.59860,0.00003,389,,,4,5,,
Fe,1,437.6774,0.0004,437.67725,0.00003,490bl*,5.35e+05,D+,2,1,,
Fe,1,437.6774,0.0004,437.67821,0.00004,490bl*,,,3,3,,
Fe,3,437.7618,0.0017,437.7625,0.0013,64h,,,6,5,,
Fe,1,437.77913,0.00015,437.77906,0.00003,372,3.8e+05,D,1,2,,
Fe,3,438.2508,0.0012,438.2507,0.0008,53,,,2,2,,
Fe,2,438.2744,,438.274421,0.000010,:,6.05e-02,C+,9/2,7/2,M1,
Fe,1,438.27677,0.00006,438.27676,0.00004,2450,1.54e+06,C+,5,5,,
Fe,2,,,438.29730,0.00003,,3.0e-03,E,7/2,7/2,M1,
Fe,1,438.35447,0.00006,438.35444,0.00003,141000,5.00e+07,A,4,5,,
Fe,2,,,438.431313,0.000012,,7.e+03,E,11/2,9/2,,
Fe,1,438.46719,0.00015,438.46718,0.00003,520,5.4e+05,E,2,2,,
Fe,1,438.52493,0.00015,438.52490,0.00003,209,,,3,2,,
Fe,2,438.5379,0.0002,438.53768,0.00003,130,4.5e+05,D,1/2,1/2,,
Fe,2,438.6156,0.0005,438.61641,0.00006,100,,,5/2,7/2,,
Fe,1,438.78909,0.00006,438.78908,0.00003,3240,3.46e+06,C+,1,1,,
Fe,1,438.84065,0.00006,438.84066,0.00003,5100,1.03e+07,B,3,3,,
Fe,2,,,438.88749,0.00004,,2.10e-03,E,5/2,5/2,E2,
Fe,2,438.92446,0.00002,438.923762,0.000019,500bl(Fe I),,,3/2,1/2,,
Fe,1,438.9245,0.0004,438.92442,0.00003,3240bl,1.81e+03,A,3,2,,
Fe,1,439.04477,0.00015,439.04478,0.00003,251,1.4e+05,D,4,4,,
Fe,1,439.0752,0.0004,439.07509,0.00004,151,,,4,4,,
Fe,1,439.09502,0.00006,439.09503,0.00003,5500,1.16e+06,C+,3,4,,
Fe,2,439.1165,0.0014,439.115980,0.000023,40bl(Fe II)*,,,3/2,3/2,,
Fe,2,439.1165,0.0014,439.117041,0.000023,40bl(Fe II)*,,,7/2,5/2,,
Fe,1,439.1863,0.0004,439.18610,0.00003,363,1.1e+06,E,2,1,,
Fe,1,439.2579,0.0003,439.25795,0.00003,166,4.1e+05,E,4,4,,
Fe,1,439.3024,0.0004,439.30286,0.00003,40,,,2,3,,
Fe,1,439.3090,0.0004,439.30914,0.00004,141,,,5,4,,
Fe,2,439.5137,0.0013,439.51338,0.00004,25,1.0e+06,D+,5/2,7/2,,
Fe,1,439.52738,0.00015,439.52739,0.00003,251,1.70e+06,B,2,1,,
Fe,1,439.5497,0.0003,439.54983,0.00003,209,,,3,2,,
Fe,3,439.576,0.003,439.5682,0.0008,500*,,,4,3,,
Fe,3,439.576,0.003,439.5761,0.0008,500*,,,1,2,,
Fe,2,439.58141,0.00014,439.581449,0.000019,33,,,5/2,3/2,,
Fe,2,439.7912,0.0008,439.79189,0.00006,60bl(Ne),,,3/2,5/2,,
Fe,2,439.9803,0.0003,439.980800,0.000019,16,,,1/2,1/2,,
Fe,1,440.12896,0.00006,440.12897,0.00003,2190,6.4e+06,D,3,3,,
Fe,2,440.14425,0.00003,440.14408,0.00006,400bl(Fe I),,,7/2,9/2,,
Fe,1,440.14426,0.00006,440.14425,0.00003,950,8.18e+05,C+,2,1,,
Fe,3,440.2050,0.0012,440.2033,0.0008,26,,,1,1,,
Fe,2,,,440.25931,0.00003,,1.76e-02,C,3/2,5/2,M1,
Fe,2,440.2879,0.0004,440.28726,0.00008,100,4.7e+05,D,3/2,1/2,,
Fe,1,440.3175,0.0004,440.31749,0.00014,162,,,4,3,,
Fe,3,440.4150,0.0012,440.4152,0.0008,62,,,2,1,,
Fe,1,440.47501,0.00006,440.47498,0.00003,810000,2.75e+07,A,3,4,,
Fe,1,440.50187,0.00006,440.50185,0.00003,1070,2.95e+02,C+,3,3,,
Fe,2,,,440.63822,0.00004,,5.2e-03,E,3/2,1/2,M1+E2,
Fe,2,440.66683,0.00011,440.66670,0.00003,50,,,7/2,5/2,,
Fe,1,440.7233,0.0004,440.72342,0.00003,257,,,3,2,,
Fe,1,440.7657,0.0003,440.76567,0.00003,158,,,2,3,,
Fe,1,440.77089,0.00006,440.77086,0.00003,2690,7.30e+05,D+,3,2,,
Fe,1,440.84132,0.00006,440.84132,0.00003,3890,1.92e+06,D+,2,1,,
Fe,1,440.91192,0.00016,440.91189,0.00004,468,7.4e+05,D,2,1,,
Fe,2,440.95187,0.00008,440.951781,0.000022,400,,,5/2,7/2,,
Fe,2,,,440.98592,0.00003,,5.6e-03,E,3/2,3/2,E2,
Fe,2,,,441.33887,0.00004,,2.1e-03,E,5/2,3/2,M1+E2,
Fe,2,441.3600,0.0015,441.359128,0.000014,15,2.2e+03,E,9/2,9/2,,
Fe,2,441.3781,,441.378078,0.000012,:,8.5e-01,C+,5/2,5/2,E2,
Fe,1,441.4931,0.0003,441.49315,0.00003,151,,,3,2,,
Fe,1,441.51222,0.00006,441.51221,0.00003,288000,1.19e+07,A,2,3,,
Fe,2,441.6268,,441.626821,0.000012,:,4.76e-01,B,9/2,9/2,M1,
Fe,2,441.6339,0.0002,441.633747,0.000022,20bl(Ne),,,3/2,3/2,,
Fe,2,441.6818,0.0003,441.68187,0.00003,130bl(Ne),2.1e+05,D,1/2,3/2,,
Fe,1,441.8419,0.0003,441.84194,0.00003,138,,,4,3,,
Fe,3,441.9599,0.0012,441.9594,0.0008,510,2.3e+05,D,3,3,,
Fe,2,442.0990,0.0007,442.098961,0.000023,14,,,7/2,5/2,,
Fe,1,442.25678,0.00006,442.25677,0.00003,12300,8.72e+06,B+,1,1,,
Fe,1,442.31412,0.00016,442.31407,0.00003,295,1.3e+05,E,4,4,,
Fe,1,442.38405,0.00016,442.38410,0.00003,427,1.8e+06,D,2,2,,
Fe,2,442.3907,0.0007,442.391363,0.000020,11,,,5/2,7/2,,
Fe,2,442.4029,0.0004,442.403129,0.000020,12,,,5/2,5/2,,
Fe,1,442.4068,0.0004,442.40673,0.00003,120,2.37e+05,C,3,3,,
Fe,1,442.41876,0.00016,442.41873,0.00004,251,,,2,2,,
Fe,5,442.56,0.03,442.640,0.012,73,1.9e-01,C+,4,3,M1,
Fe,1,442.5656,0.0003,442.56574,0.00004,200,,,5,4,,
Fe,1,442.5752,0.0004,442.57511,0.00003,89,,,2,2,,
Fe,1,,,442.72981,0.00003,m,,,2,2,,
Fe,1,442.73096,0.00006,442.73095,0.00003,117000,3.41e+04,A,3,4,,
Fe,2,,,442.75084,0.00004,,7.2e-03,D+,3/2,5/2,E2,
Fe,1,442.8567,0.0004,442.85702,0.00003,110,,,3,3,,
Fe,1,442.9187,0.0003,442.91906,0.00003,195,,,2,2,,
Fe,1,443.01888,0.00006,443.01887,0.00003,1120,2.00e+06,E,2,1,,
Fe,2,443.04386,0.00010,443.043861,0.000020,50,,,9/2,7/2,,
Fe,1,443.06137,0.00006,443.06136,0.00003,4170,7.45e+06,B,1,0,,
Fe,3,443.1015,0.0012,443.1007,0.0008,190,,,2,3,,
Fe,2,443.2448,,443.244795,0.000012,:,6.0e-02,D+,7/2,5/2,M1,
Fe,1,443.25675,0.00006,443.25674,0.00003,810,8.4e+05,D,5,5,,
Fe,5,443.29,,443.291,0.014,m(Fe II):,5.1e-01,D+,4,2,E2,
Fe,1,443.32184,0.00006,443.32183,0.00003,3720,2.1e+07,D,2,1,,
Fe,1,443.37821,0.00006,443.37818,0.00003,1230,2.62e+06,B,3,3,,
Fe,1,443.51486,0.00006,443.51485,0.00003,4900,4.72e+03,A,2,1,,
Fe,2,443.52653,0.00009,443.526476,0.000020,50,,,9/2,7/2,,
Fe,3,443.6470,0.0012,443.6465,0.0008,26,,,2,2,,
Fe,1,443.69203,0.00006,443.69204,0.00003,1100,2.82e+05,C,4,4,,
Fe,1,443.83430,0.00006,443.83425,0.00003,417,8.5e+06,D,1,0,,
Fe,1,443.9634,0.0004,443.9634,0.0010,219bl*,,,4,4,,
Fe,1,443.9634,0.0004,443.96341,0.00003,219bl*,7.9e+04,E,4,3,,
Fe,2,,,443.97101,0.00004,,8.6e-03,D+,1/2,3/2,M1,
Fe,1,443.98805,0.00016,443.98812,0.00003,680,6.73e+04,B,2,2,,
Fe,2,444.0428,0.0002,444.04187,0.00014,240,,,1/2,1/2,,
Fe,1,444.0479,0.0003,444.04789,0.00003,145,4.5e+05,E,3,3,,
Fe,1,444.08236,0.00016,444.08243,0.00003,102,3.0e+06,E,1,1,,
Fe,1,444.0969,0.0004,444.09691,0.00003,40,,,2,3,,
Fe,3,444.1409,0.0020,444.1409,0.0008,9.9,,,2,3,,
Fe,1,444.1545,0.0004,444.15464,0.00003,71,,,3,3,,
Fe,1,444.23387,0.00006,444.23386,0.00003,13500,3.76e+06,B,2,2,,
Fe,3,444.2595,0.0024,444.2611,0.0008,18,,,4,3,,
Fe,1,444.28313,0.00006,444.28310,0.00003,1910,1.09e+05,B,3,2,,
Fe,25,,,452,3,,,,1,2,,
Fe,1,444.3194,0.0004,444.31938,0.00003,14100bl*,1.02e+07,B+,0,1,,
Fe,1,444.3194,0.0004,444.31953,0.00003,14100bl*,,,1,1,,
Fe,2,444.3327,0.0003,444.333200,0.000022,16,,,5/2,5/2,,
Fe,2,444.52550,0.00005,444.525520,0.000020,90,,,9/2,7/2,,
Fe,1,444.54712,0.00006,444.54707,0.00003,427,2.44e+02,A,2,2,,
Fe,2,444.64398,0.00020,444.64381,0.00003,30bl(Ne),,,3/2,3/2,,
Fe,1,444.68318,0.00006,444.68319,0.00003,760,5.38e+06,B,1,1,,
Fe,1,444.6896,0.0003,444.68956,0.00003,105,,,4,4,,
Fe,1,444.71301,0.00006,444.71298,0.00003,1780,8.91e+04,C+,2,3,,
Fe,2,444.74970,0.00008,444.749782,0.000020,60,,,7/2,7/2,,
Fe,1,444.77170,0.00006,444.77169,0.00003,9500,5.11e+06,B,1,1,,
Fe,1,444.7805,0.0003,444.78027,0.00004,162,,,4,4,,
Fe,2,444.78054,0.00018,444.78055,0.00004,120bl(Fe II)*,,,5/2,5/2,,
Fe,2,444.78054,0.00018,444.781046,0.000020,120bl(Fe II)*,,,5/2,5/2,,
Fe,3,444.7807,0.0012,444.7813,0.0010,15,,,1,0,,
Fe,2,444.85281,0.00003,444.852832,0.000024,220,,,11/2,9/2,,
Fe,2,444.88794,0.00002,444.888506,0.000024,1700bl(Ar),,,3/2,1/2,,
Fe,2,444.9610,0.0006,444.961119,0.000020,60,8.e+05,D+,9/2,7/2,,
Fe,1,445.03153,0.00006,445.03156,0.00004,760,1.15e+06,C+,0,1,,
Fe,1,445.0767,0.0004,445.07667,0.00003,71,2.3e+05,E,4,4,,
Fe,2,445.1542,0.0004,445.15408,0.00006,90,6.9e+05,D+,3/2,5/2,,
Fe,2,445.19674,0.00007,445.196804,0.000022,70,,,7/2,5/2,,
Fe,2,445.2097,,445.209685,0.000012,:,5.36e-01,C+,3/2,5/2,E2,
Fe,2,,,445.24569,0.00004,,1.0e-02,D+,3/2,3/2,M1+E2,
Fe,1,445.2609,0.0004,445.26109,0.00003,219bl,8.3e+05,E,3,2,,
Fe,1,445.2799,0.0003,445.27991,0.00004,214,,,3,3,,
Fe,1,445.43807,0.00006,445.43808,0.00003,8300,3.38e+06,B+,2,2,,
Fe,1,445.46709,0.00016,445.46706,0.00003,209,,,1,2,,
Fe,1,445.50270,0.00006,445.50269,0.00003,740,4.1e+06,E,4,3,,
