element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,diag_lines,
Ar,2,620.8935,0.0008,620.89316,0.00006,2,,,3/2,5/2,,,
Ar,2,621.0420,0.0008,621.04183,0.00006,1,,,3/2,3/2,,,
Ar,2,,,621.224738,0.000011,,2.1e+03,E,1/2,3/2,,,
Ar,1,621.2503,,621.2503,,10,3.9e+05,D+,2,3,,,
Ar,1,621.5938,,621.59387,,5,5.7e+05,D+,2,2,,,
Ar,1,,,623.0921,,,1.2e+04,D,2,2,,,
Ar,2,623.2892,0.0008,623.28888,0.00003,2,,,3/2,5/2,,,
Ar,2,623.457,0.002,623.45229,0.00003,1p,,,5/2,3/2,,,
Ar,2,623.97120,0.00008,623.971198,0.000020,8,2.e+05,D,3/2,3/2,,,
Ar,2,624.31199,0.00001,624.311983,0.000016,89,3.0e+06,B,7/2,5/2,,,
Ar,1,,,624.3390,,,1.3e+05,D,1,0,,,
Ar,1,,,624.47304,,,2.0e+04,D,1,2,,,
Ar,1,,,624.84057,,,6.8e+04,D,1,2,,,
Ar,2,624.9975,0.0008,624.99859,0.00003,1,,,1/2,1/2,,,
Ar,2,627.315,0.002,627.31452,0.00006,0h,,,3/2,5/2,,,
Ar,2,627.7425,0.0008,627.742657,0.000016,2,,,3/2,5/2,,,
Ar,1,,,627.86454,,,2.0e+04,D,2,3,,,
Ar,2,628.112,0.002,628.113036,0.000020,0,,,1/2,3/2,,,
Ar,2,628.2823,0.0008,628.28252,0.00007,1,,,1/2,1/2,,,
Ar,2,629.450,0.002,629.44964,0.00008,0.5,,,5/2,7/2,,,
Ar,2,629.5446,0.0008,629.54312,0.00008,2,,,3/2,3/2,,,
Ar,1,629.6872,,629.68726,,7,9.0e+05,D+,1,2,,,
Ar,1,630.7657,,630.76569,,15,6.0e+05,D+,2,2,,,
Ar,1,,,630.91603,,,7.6e+04,D,1,1,,,
Ar,2,631.540,0.002,631.54070,0.00016,1,,,9/2,7/2,,,
Ar,2,632.3735,0.0008,632.37174,0.00012,3,,,9/2,9/2,,,
Ar,2,632.416,0.002,632.41631,0.00016,1p*,,,7/2,7/2,,,
Ar,2,632.416,0.002,632.41887,0.00008,1p*,,,7/2,5/2,,,
Ar,2,632.44151,0.00012,632.44176,0.00005,12,,,9/2,11/2,,,
Ar,2,632.6117,0.0008,632.6117,0.0008,2*,,,11/2,13/2,,,
Ar,2,632.6117,0.0008,632.6117,0.0008,2*,,,9/2,11/2,,,
Ar,2,632.8474,0.0008,632.84661,0.00016,1,,,5/2,3/2,,,
Ar,2,633.2499,0.0008,633.24966,0.00012,5,,,7/2,9/2,,,
Ar,2,633.2832,0.0008,633.28495,0.00006,1,,,3/2,1/2,,,
Ar,2,633.3147,0.0002,633.31468,0.00006,6,,,7/2,9/2,,,
Ar,2,633.713,0.002,633.71341,0.00006,0,,,7/2,5/2,,,
Ar,2,633.9897,0.0008,633.98981,0.00008,3,,,5/2,5/2,,,
Ar,2,634.82272,0.00019,634.82281,0.00004,7,,,5/2,7/2,,,
Ar,2,634.8601,0.0008,634.86248,0.00016,2,,,7/2,7/2,,,
Ar,2,635.7025,0.0003,635.70229,0.00012,7,,,7/2,9/2,,,
Ar,2,635.76776,0.00008,635.76782,0.00006,8,,,7/2,9/2,,,
Ar,1,,,636.48937,,,5.6e+05,D+,1,0,,,
Ar,2,636.5440,0.0008,636.54546,0.00004,1,,,5/2,3/2,,,
Ar,2,636.9128,0.0008,636.91233,0.00006,2,,,3/2,3/2,,,
Ar,1,636.9575,,636.95748,,7,4.2e+05,D+,2,1,,,
Ar,2,637.319,0.002,637.31859,0.00007,0,,,1/2,3/2,,,
Ar,2,637.5945,0.0008,637.59543,0.00006,3,,,5/2,3/2,,,
Ar,2,638.2696,0.0008,638.26931,0.00003,3,,,3/2,5/2,,,
Ar,2,638.30967,0.00008,638.30994,0.00017,5,,,3/2,3/2,,,
Ar,1,638.4717,,638.47167,,20,4.21e+05,C,1,1,,,
Ar,2,638.8341,0.0003,638.83417,0.00009,5,,,3/2,5/2,,,
Ar,2,639.1117,0.0008,639.11273,0.00008,2,,,7/2,7/2,,,
Ar,2,639.3802,0.0006,639.38006,0.00006,7bl,,,5/2,7/2,,,
Ar,2,639.4729,0.0003,639.47298,0.00009,7,,,3/2,5/2,,,
Ar,2,639.66084,0.00016,639.66112,0.00005,11,,,9/2,11/2,,,
Ar,2,639.7184,0.0008,639.71951,0.00008,2,,,5/2,5/2,,,
Ar,2,639.92085,0.00008,639.920633,0.000017,18,6.e+05,C,5/2,5/2,,,
Ar,2,640.30123,0.00015,640.30137,0.00004,11,,,7/2,9/2,,,
Ar,2,640.8909,0.0004,640.89048,0.00017,7,,,5/2,7/2,,,
Ar,1,641.6307,,641.63067,,70,1.16e+06,C,1,2,,,
Ar,2,641.7417,0.0008,641.74436,0.00005,1,,,5/2,7/2,,,
Ar,2,641.83696,0.00019,641.83726,0.00007,10,,,7/2,9/2,,,
Ar,2,642.2894,0.0003,642.28983,0.00009,7,,,5/2,7/2,,,
Ar,2,642.4144,0.0008,642.416486,0.000017,1,,,5/2,5/2,,,
Ar,1,,,643.15549,,,5.1e+04,D,2,1,,,
Ar,2,643.1556,0.0002,643.155902,0.000013,6,,,7/2,5/2,,,
Ar,2,643.3683,0.0008,643.370035,0.000017,1,,,5/2,7/2,,,
Ar,5,643.510,0.010,643.512,0.003,*,2.23e-01,C,1,2,M1,,
Ar,5,643.510,0.010,643.512,0.003,*,3.5e-04,D,1,2,E2,,
Ar,2,643.76013,0.00011,643.760043,0.000017,11,2.e+05,E,1/2,3/2,,,
Ar,2,644.18981,0.00013,644.19002,0.00004,12,,,11/2,11/2,,,
Ar,2,644.38591,0.00016,644.38630,0.00004,12,,,9/2,11/2,,,
Ar,2,645.6489,0.0008,645.65030,0.00005,3,,,11/2,11/2,,,
Ar,2,645.771,0.002,645.77246,0.00004,0*,,,9/2,7/2,,,
Ar,2,645.771,0.002,645.77445,0.00013,0*,,,9/2,9/2,,,
Ar,2,645.8403,0.0008,645.84207,0.00006,2,,,9/2,9/2,,,
Ar,1,,,646.6552,,,1.5e+05,D,0,1,,,
Ar,2,646.8047,0.0002,646.80495,0.00009,8,,,7/2,9/2,,,
Ar,2,647.2428,0.0004,647.24304,0.00008,6,,,5/2,7/2,,,
Ar,2,647.5312,0.0008,647.53233,0.00005,4,,,5/2,5/2,,,
Ar,2,648.0085,0.0008,648.00885,0.00008,2,,,3/2,1/2,,,
Ar,1,,,648.11450,,,9.4e+04,D,0,1,,,
Ar,2,648.30825,0.00001,648.308254,0.000017,120,1.06e+07,C+,3/2,1/2,,,
Ar,2,648.7444,0.0008,648.74266,0.00006,1*,,,5/2,7/2,,,
Ar,2,648.7444,0.0008,648.74712,0.00008,1*,,,5/2,5/2,,,
Ar,2,648.985,0.002,648.98852,0.00005,0,,,5/2,3/2,,,
Ar,1,,,649.39688,,,3.1e+04,D,2,1,,,
Ar,2,650.02151,0.00008,650.021515,0.000017,5,3.e+05,C+,3/2,3/2,,,
Ar,2,650.13608,0.00008,650.13587,0.00017,6,,,1/2,3/2,,,
Ar,2,650.2157,0.0008,650.21852,0.00008,3,,,1/2,1/2,,,
Ar,2,650.6138,0.0008,650.61444,0.00006,3,,,3/2,3/2,,,
Ar,2,650.8174,0.0004,650.81718,0.00007,6,,,3/2,5/2,,,
Ar,2,650.9089,0.0008,650.910014,0.000021,6,1.e+04,D,3/2,5/2,,,
Ar,1,,,651.38458,,,5.4e+04,D,1,1,,,
Ar,2,653.2927,0.0008,653.29440,0.00003,2,,,3/2,3/2,,,
Ar,2,653.80451,0.00008,653.80452,0.00004,20,,,5/2,7/2,,,
Ar,1,653.8112,,653.81117,,15,1.1e+05,D+,3,3,,,
Ar,2,654.0409,0.0008,654.04307,0.00008,2,,,1/2,3/2,,,
Ar,2,654.7350,0.0008,654.73537,0.00004,3,,,5/2,5/2,,,
Ar,2,655.1498,0.0008,655.14996,0.00005,3,,,1/2,3/2,,,
Ar,2,655.7724,0.0008,655.77347,0.00006,2,,,3/2,5/2,,,
Ar,2,656.4170,0.0008,656.41928,0.00004,3p,,,5/2,7/2,,,
Ar,1,,,659.61134,,,2.3e+04,D,3,2,,,
Ar,1,,,659.86776,,,3.6e+04,D,2,2,,,
Ar,1,,,660.40114,,,2.8e+05,D+,3,2,,,
Ar,1,660.4853,,660.48532,,15,1.3e+04,D,2,3,,,
Ar,2,660.826,0.004,660.82726,0.00010,1bl?,,,5/2,7/2,,,
Ar,2,661.1196,0.0008,661.11965,0.00004,2,,,1/2,3/2,,,
Ar,2,661.4349,0.0004,661.43470,0.00008,6,,,1/2,1/2,,,
Ar,2,662.0965,0.0002,662.09672,0.00007,8,,,3/2,5/2,,,
Ar,2,662.315,0.002,662.313378,0.000018,0,,,7/2,7/2,,,
Ar,1,,,663.20841,,,5.3e+04,D,1,1,,,
Ar,2,663.620,0.002,663.61923,0.00006,0h,,,3/2,3/2,,,
Ar,2,663.82202,0.00001,663.822027,0.000018,151,1.37e+07,A,5/2,3/2,,,
Ar,2,663.97403,0.00002,663.97402,0.00003,93,1.69e+07,A,3/2,1/2,,,
Ar,2,664.36973,0.00001,664.369734,0.000018,269,1.47e+07,B,9/2,7/2,,,
Ar,2,665.3583,0.0008,665.36015,0.00009,1,,,1/2,3/2,,,
Ar,1,,,665.6938,,,3.1e+04,D,1,1,,,
Ar,2,665.7499,0.0016,665.75001,0.00007,2bl,,,3/2,3/2,,,
Ar,1,666.0676,,666.0677,,5,7.8e+05,D,1,0,,,
Ar,1,666.4051,,666.40506,,5,1.5e+05,D+,2,2,,,
Ar,2,666.63587,0.00001,666.635878,0.000018,117,8.8e+06,B,1/2,1/2,,,
Ar,1,667.7282,,667.72811,,100,2.36e+05,B,1,0,,,
Ar,2,668.42924,0.00001,668.429254,0.000018,204,1.07e+07,B+,7/2,5/2,,,
Ar,1,,,668.47883,,,3.9e+04,D,1,2,,,
Ar,2,669.571,0.002,669.5709,0.0005,0.5,,,5/2,5/2,,,
Ar,2,669.6296,0.0008,669.62931,0.00006,4,,,3/2,5/2,,,
Ar,1,,,669.84708,,,2.5e+04,D,1,1,,,
Ar,1,,,669.88740,,,1.6e+05,D+,2,1,,,
Ar,1,,,671.92185,,,2.4e+05,D,0,1,,,
Ar,1,,,672.28901,,,3.2e+04,D,2,3,,,
Ar,1,675.2834,,675.28335,,150,1.93e+06,C,1,2,,,
Ar,1,,,675.43724,,,2.1e+05,D,1,1,,,
Ar,1,675.6163,,675.61630,,5,3.6e+05,D+,2,2,,,
Ar,2,675.65522,0.00005,675.65524,0.00003,32,2.0e+06,B,3/2,3/2,,,
Ar,1,676.6612,,676.66113,,15,4.0e+05,D+,2,1,,,
Ar,1,,,677.99259,,,1.21e+05,C,0,1,,,
Ar,2,679.9288,0.0008,679.92910,0.00007,3,,,1/2,3/2,,,
Ar,2,680.85312,0.00009,680.853130,0.000019,15,7.e+05,C,1/2,3/2,,,
Ar,1,,,681.82888,,,2.0e+05,D,1,0,,,
Ar,2,681.8371,0.0008,681.83842,0.00004,8,,,5/2,5/2,,,
Ar,1,,,682.72488,,,2.4e+05,D,2,1,,,
Ar,2,683.291,0.002,683.28970,0.00007,0,,,3/2,3/2,,,
Ar,2,683.9584,0.0008,683.95883,0.00008,4,,,1/2,1/2,,,
Ar,2,684.6540,0.0008,684.65500,0.00005,1,,,3/2,3/2,,,
Ar,1,,,685.18842,,,6.7e+04,D,1,2,,,
Ar,2,685.606,0.002,685.60748,0.00008,0.5h,,,3/2,1/2,,,
Ar,2,686.12689,0.00001,686.126880,0.000019,112,2.4e+06,C,3/2,3/2,,,
Ar,2,686.35347,0.00004,686.353469,0.000019,35,2.5e+06,B,5/2,5/2,,,
Ar,2,686.925,0.002,686.92354,0.00010,0.5h?,,,3/2,5/2,,,
Ar,1,687.1289,,687.12889,,150,2.78e+06,C,1,1,,,
Ar,2,687.555,0.002,687.55674,0.00019,0.5h,,,5/2,7/2,,,
Ar,1,687.9582,,687.95825,,5,1.8e+05,D+,1,2,,,
Ar,2,688.66118,0.00007,688.661208,0.000019,26,9.e+05,B,7/2,7/2,,,
Ar,1,,,688.70882,,,1.3e+05,D+,2,3,,,
Ar,1,688.8174,,688.81743,,10,2.5e+05,D+,1,2,,,
Ar,2,689.262,0.002,689.26412,0.00006,0h,,,9/2,11/2,,,
Ar,2,690.0880,0.0008,690.08830,0.00004,2,,,3/2,5/2,,,
Ar,2,690.446,0.002,690.4476,0.0006,0.5,,,3/2,5/2,,,
Ar,2,691.176,0.002,691.17717,0.00004,0,,,3/2,3/2,,,
Ar,11,691.6878,0.0012,691.6879,0.0014,,6.65e+01,B,2,1,M1,,
Ar,11,,,691.6879,0.0014,,3.9e-04,D,2,1,E2,,
Ar,1,,,692.50094,,,1.2e+05,D+,1,1,,,
Ar,1,693.7664,,693.7664,,50,3.08e+06,C,1,0,,,
Ar,1,695.1478,,695.14774,,7,2.2e+05,D,2,2,,,
Ar,1,696.0250,,696.02498,,7,2.4e+05,D,2,2,,,
Ar,1,696.5431,,696.54300,,10000,6.4e+06,B+,2,1,,,
Ar,2,698.5708,0.0008,698.57060,0.00010,1,,,3/2,3/2,,,
Ar,2,699.0122,0.0008,699.011248,0.000025,5,2.e+05,C+,3/2,5/2,,,
Ar,1,,,699.22122,,,7.5e+05,D+,1,0,,,
Ar,2,700.144,0.002,700.14636,0.00010,0.5,,,1/2,3/2,,,
Ar,5,700.587,0.007,700.583,0.005,*,5.2e-01,C,2,2,M1,,
Ar,5,700.587,0.007,700.583,0.005,*,1.6e-03,D,2,2,E2,,
Ar,1,703.0251,,703.02507,,150,2.67e+06,C,3,2,,,
Ar,2,705.069,0.002,705.06759,0.00004,0.5,,,1/2,3/2,,,
Ar,2,705.4993,0.0008,705.49868,0.00007,3,,,3/2,3/2,,,
Ar,1,706.7218,,706.72175,,10000,3.8e+06,B,2,2,,,
Ar,1,706.8736,,706.87354,,100,2.0e+06,D+,2,1,,,
Ar,2,707.7024,0.0008,707.702344,0.000020,5,1.e+05,C+,5/2,7/2,,,
Ar,1,,,708.67047,,,1.5e+05,D+,0,1,,,
Ar,2,709.0560,0.0008,709.05684,0.00008,1,,,5/2,3/2,,,
Ar,2,710.1190,0.0008,710.1197,0.0006,1,,,3/2,5/2,,,
Ar,2,710.311,0.002,710.3142,0.0006,0.5,,,5/2,5/2,,,
Ar,1,710.7478,,710.74772,,25,4.5e+05,D+,2,2,,,
Ar,2,712.1737,0.0003,712.173658,0.000021,6,5.e+05,E,3/2,1/2,,,
Ar,1,712.5820,,712.58201,,25,6.0e+05,D+,1,1,,,
Ar,3,713.580,0.004,713.579,0.004,*,3.21e-01,C,2,2,M1,,
Ar,3,713.580,0.004,713.579,0.004,*,1.4e-03,D,2,2,E2,,
Ar,1,714.7042,,714.70410,,1000,6.3e+05,B,2,1,,,
Ar,1,715.8839,,715.8839,,15,2.1e+06,D+,1,0,,,
Ar,1,,,716.25567,,,5.8e+04,D,0,1,,,
Ar,4,717.062,0.010,717.070,0.019,*,8.1e-01,C,3/2,3/2,M1,,
Ar,4,717.062,0.010,717.070,0.019,*,9.8e-02,C,3/2,3/2,E2,,
Ar,2,718.2098,0.0008,718.21037,0.00010,2,,,3/2,5/2,,,
Ar,2,718.715,0.002,718.71507,0.00010,0,,,3/2,3/2,,,
Ar,1,720.6980,,720.69805,,70,2.48e+06,C,2,1,,,
Ar,1,,,722.994,,,6.6e+04,D,2,2,,,
Ar,2,723.35341,0.00009,723.35358,0.00005,23,3.7e+06,C+,1/2,3/2,,,
Ar,4,723.726,0.030,723.777,0.019,*,4.44e-01,C,5/2,3/2,M1,,
Ar,4,723.726,0.030,723.777,0.019,*,2.26e-01,C,5/2,3/2,E2,,
Ar,2,724.945,0.002,724.94770,0.00005,0.5,,,7/2,5/2,,,
Ar,4,726.276,0.030,726.333,0.019,*,4.88e-01,C,3/2,1/2,M1,,
Ar,4,726.276,0.030,726.333,0.019,*,1.90e-01,C,3/2,1/2,E2,,
Ar,1,726.5172,,726.517,,15,1.7e+05,D,1,1,,,
Ar,1,727.0664,,727.067,,7,1.1e+05,D,3,3,,,
Ar,1,727.2936,,727.29354,,2000,1.83e+06,B+,1,1,,,
Ar,2,728.0454,0.0008,728.04531,0.00010,2,,,1/2,1/2,,,
Ar,2,728.4232,0.0003,728.423257,0.000022,7,,,3/2,3/2,,,
Ar,1,,,728.54433,,,1.2e+05,D,2,1,,,
Ar,2,729.815,0.002,729.81382,0.00004,0.5,,,5/2,5/2,,,
Ar,1,731.1716,,731.17161,,35,1.7e+06,D+,1,1,,,
Ar,1,731.6005,,731.60052,,25,9.6e+05,D+,1,1,,,
Ar,4,,,733.215,0.019,,1.22e-01,C,5/2,1/2,E2,,
Ar,2,734.80495,0.00016,734.80530,0.00005,16,,,5/2,5/2,,,
Ar,1,735.0814,,735.0814,,5,1.2e+06,D+,1,0,,,
Ar,1,,,735.31749,,,2.1e+05,E,1,2,,,
Ar,1,735.3293,,735.330,,70,9.6e+05,D+,2,3,,,
Ar,2,735.5180,0.0008,735.51852,0.00004,2,,,5/2,7/2,,,
Ar,2,735.8338,0.0008,735.83442,0.00003,2,2.e+05,C,3/2,1/2,,,
Ar,1,737.2118,,737.2117,,200,1.9e+06,D+,3,4,,,
Ar,2,738.04229,0.00005,738.04229,0.00003,44,5.6e+06,C+,3/2,3/2,,,
Ar,1,738.3980,,738.39801,,10000,8.5e+06,B,1,2,,,
Ar,1,739.2980,,739.29798,,20,7.2e+05,D+,2,1,,,
Ar,1,741.2337,,741.23366,,15,3.9e+05,D+,1,2,,,
Ar,2,741.9341,0.0008,741.93400,0.00011,1,,,1/2,3/2,,,
Ar,1,,,742.23116,,,6.6e+04,D,1,2,,,
Ar,1,742.5294,,742.52943,,10,3.1e+05,D,2,3,,,
Ar,2,742.8574,0.0008,742.857900,0.000022,2,,,1/2,3/2,,,
Ar,1,743.5368,,743.53680,,25,9.0e+05,D+,2,2,,,
Ar,1,743.6297,,743.62965,,10,2.7e+05,D,3,2,,,
Ar,2,744.0491,0.0008,744.04931,0.00008,4,,,3/2,3/2,,,
Ar,2,745.5996,0.0008,745.60031,0.00011,2,,,3/2,5/2,,,
Ar,1,,,747.11636,,,2.20e+04,B,1,1,,,
Ar,1,,,748.433,,,3.4e+05,D+,1,2,,,
Ar,1,750.3869,,750.38680,,20000,4.5e+07,B,1,0,,,
Ar,2,750.5153,0.0008,750.51551,0.00008,1,,,1/2,3/2,,,
Ar,1,,,751.04080,,,4.5e+05,D,2,2,,,
Ar,1,751.4652,,751.46512,,15000,4.0e+07,B,1,0,,,
Ar,2,758.93152,0.00003,758.93149,0.00003,72,1.07e+07,B,5/2,3/2,,,
Ar,2,761.803,0.002,761.80419,0.00009,1,,,1/2,3/2,,,
Ar,1,,,761.83441,,,2.9e+05,D,1,2,,,
Ar,1,,,762.88816,,,2.9e+05,D,1,2,,,
Ar,1,763.5106,,763.51054,,25000,2.45e+07,B,2,2,,,
Ar,2,765.4031,0.0008,765.403148,0.000024,2,,,3/2,5/2,,,
Ar,1,,,767.00571,,,2.8e+05,D,2,1,,,
Ar,2,768.0948,0.0008,768.094708,0.000018,2,,,5/2,5/2,,,
Ar,2,768.149,0.002,768.15053,0.00004,1,,,9/2,7/2,,,
Ar,2,768.3458,0.0008,768.34675,0.00005,1,,,1/2,3/2,,,
Ar,1,,,770.482,,,6.3e+04,D,2,3,,,
Ar,1,772.3761,,772.37600,,15000,5.2e+06,B+,2,1,,,
Ar,1,772.4207,,772.42067,,10000,1.17e+07,B+,0,1,,,
Ar,2,774.242,0.002,774.241928,0.000024,1,,,9/2,7/2,,,
Ar,3,775.106,0.010,775.111,0.005,*,8.3e-02,C,1,2,M1,,
Ar,3,775.106,0.010,775.111,0.005,*,1.3e-04,D,1,2,E2,,
Ar,2,775.328,0.002,775.32731,0.00003,1,,,9/2,7/2,,,
Ar,2,775.366,0.002,775.36773,0.00006,0,,,7/2,5/2,,,
Ar,2,775.7003,0.0008,775.70131,0.00012,1,,,1/2,3/2,,,
Ar,2,779.5410,0.0008,779.54187,0.00003,2,,,5/2,7/2,,,
Ar,1,,,779.85609,,,8.7e+04,D+,1,2,,,
Ar,2,780.2252,0.0008,780.22638,0.00005,1,,,11/2,9/2,,,
Ar,2,783.777,0.002,783.77562,0.00006,0,,,7/2,5/2,,,
Ar,2,783.925,0.002,783.92568,0.00004,0,,,3/2,3/2,,,
Ar,2,784.6555,0.0008,784.656599,0.000019,2,,,3/2,5/2,,,
Ar,2,784.9409,0.0004,784.94053,0.00003,9,,,3/2,3/2,,,
Ar,1,,,786.81945,,,3.50e+05,C,0,1,,,
Ar,1,789.1075,,789.10751,,10,9.5e+05,C,2,2,,,
Ar,2,789.467,0.002,789.4675,0.0019,0.5,,,5/2,7/2,,,
Ar,2,790.4770,0.0008,790.47847,0.00006,2,,,3/2,5/2,,,
Ar,2,791.5813,0.0008,791.58127,0.00004,1,,,7/2,7/2,,,
Ar,1,,,791.64418,,,1.2e+05,D+,1,1,,,
Ar,2,792.735,0.002,792.7352,0.0008,2h,p,,,3/2,5/2,,,
Ar,2,794.047,0.004,794.04851,0.00009,1bl,i,,,3/2,3/2,,,
Ar,2,794.351,0.002,794.35273,0.00003,0.5,,,5/2,5/2,,,
Ar,1,794.8176,,794.81759,,20000,1.86e+07,B,0,1,,,
Ar,1,,,796.50647,,,3.4e+04,E,1,2,,,
Ar,2,798.361,0.002,798.36117,0.00005,1h,,,5/2,5/2,,,
Ar,2,799.290,0.002,799.28885,0.00004,1,,,5/2,7/2,,,
Ar,1,800.6157,,800.61562,,20000,4.9e+06,C+,1,2,,,
Ar,1,801.4786,,801.47854,,25000,9.3e+06,B,2,2,,,
Ar,1,,,801.67376,,,4.2e+03,E,2,1,,,
Ar,2,801.75280,0.00010,801.752791,0.000020,19,9.e+05,C,3/2,1/2,,,
Ar,2,803.4625,0.0008,803.46193,0.00014,1,,,3/2,3/2,,,
Ar,3,,,803.652,0.005,,2.9e-05,D,0,2,E2,,
Ar,2,803.6857,0.0003,803.68558,0.00005,8,,,5/2,7/2,,,
Ar,1,,,803.72188,,,3.59e+05,C,0,1,,,
Ar,2,804.376,0.002,804.37466,0.00003,0.5h,,,3/2,3/2,,,
Ar,2,804.4308,0.0008,804.43021,0.00003,2,,,7/2,9/2,,,
Ar,1,,,804.6118,,,1.12e+06,C,1,0,,,
Ar,1,805.3308,,805.33084,,7,8.6e+05,C,2,1,,,
Ar,2,806.606,0.002,806.60658,0.00005,0h?,,,5/2,7/2,,,
Ar,1,,,806.66043,,,1.4e+05,D+,2,2,,,
Ar,2,808.375,0.002,808.37634,0.00014,1h,,,3/2,5/2,,,
Ar,2,808.613,0.002,808.61139,0.00003,0?,,,5/2,3/2,,,
Ar,1,810.3693,,810.36921,,20000,2.50e+07,B+,1,1,,,
Ar,2,810.36931,0.00002,810.36861,0.00004,12023r,bl,,,3/2,1/2,,,
Ar,2,811.065,0.002,811.06588,0.00003,1,,,7/2,5/2,,,
Ar,1,811.5311,,811.53109,,35000,3.3e+07,B,2,3,,,
Ar,2,815.0647,0.0008,815.06496,0.00013,1,,,3/2,5/2,,,
Ar,1,,,815.18675,,,3.3e+04,E,1,1,,,
Ar,2,816.5405,0.0008,816.53939,0.00003,3,,,5/2,3/2,,,
Ar,2,818.279,0.0008,818.28048,0.00013,0,,,3/2,1/2,,,
Ar,2,819.0258,0.0008,819.02568,0.00003,1,,,5/2,3/2,,,
Ar,2,819.214,0.002,819.21718,0.00003,0,,,3/2,1/2,,,
Ar,1,,,820.34348,,,1.6e+05,E,1,2,,,
Ar,2,821.7817,0.0008,821.78201,0.00005,1,,,1/2,3/2,,,
Ar,2,825.9521,0.0008,825.95126,0.00004,2,,,3/2,5/2,,,
Ar,1,826.4522,,826.45215,,10000,1.53e+07,B+,1,1,,,
Ar,2,829.6723,0.0008,829.672097,0.000021,1,,,3/2,5/2,,,
Ar,2,832.7907,0.0008,832.79006,0.00003,2,,,3/2,5/2,,,
Ar,2,833.295,0.002,833.29690,0.00005,0,,,7/2,9/2,,,
Ar,2,833.8384,0.0008,833.83851,0.00005,1,,,3/2,1/2,,,
Ar,13,834.0,0.3,834.0,0.3,,,,1,2,M1,,
Ar,2,834.2630,0.0008,834.26276,0.00007,1,,,1/2,3/2,,,
Ar,2,834.5183,0.0008,834.51719,0.00004,2,,,3/2,3/2,,,
Ar,2,834.6420,0.0008,834.64067,0.00004,1,,,3/2,1/2,,,
Ar,2,836.029,0.002,836.0267,0.0003,0,,,5/2,7/2,,,
Ar,2,836.3074,0.0008,836.306525,0.000021,2,,,5/2,7/2,,,
Ar,2,837.549,0.002,837.54908,0.00004,0?*,,,7/2,9/2,,,
Ar,2,837.549,0.002,837.5493,0.0003,0?*,,,7/2,7/2,,,
Ar,2,837.6079,0.0008,837.60779,0.00003,2,,,5/2,5/2,,,
Ar,1,,,838.473,,,2.4e+05,D,2,3,,,
Ar,1,839.227,,,,20,,,,,,,
Ar,2,839.5724,0.0003,839.57239,0.00003,8,,,1/2,3/2,,,
Ar,1,840.8210,,840.82085,,15000,2.23e+07,B+,1,2,,,
Ar,2,841.188,0.002,841.18823,0.00008,1,,,1/2,3/2,,,
Ar,2,841.5730,0.0005,841.57245,0.00004,7,,,3/2,1/2,,,
Ar,1,842.4648,,842.46473,,20000,2.15e+07,B+,1,2,,,
Ar,1,,,849.03066,,,9.6e+04,D,1,2,,,
Ar,2,850.0997,0.0008,850.09913,0.00009,2,,,5/2,5/2,,,
Ar,1,852.1442,,852.14411,,15000,1.39e+07,B,1,1,,,
Ar,2,854.7023,0.0008,854.70220,0.00003,4,,,5/2,5/2,,,
Ar,2,856.2550,0.0008,856.254861,0.000022,2,,,3/2,5/2,,,
Ar,2,856.534,0.004,856.53604,0.00004,1h,s,bl?,,,3/2,5/2,,,
Ar,2,858.5262,0.0008,858.525771,0.000023,3,,,5/2,5/2,,,
Ar,2,859.2624,0.0008,859.26247,0.00011,3,,,7/2,7/2,,,
Ar,2,860.4017,0.0003,860.401684,0.000023,7,,,3/2,3/2,,,
Ar,1,860.5776,,860.57764,,7,1.04e+06,C,2,2,,,
Ar,2,860.7611,0.0008,860.76123,0.00003,2,,,3/2,3/2,,,
Ar,1,,,862.04603,,,9.2e+05,C,0,1,,,
Ar,2,862.3805,0.0003,862.38012,0.00006,7,,,1/2,1/2,,,
Ar,2,863.1102,0.0008,863.10963,0.00003,1,,,3/2,1/2,,,
Ar,2,863.678,0.002,863.67887,0.00006,0h?*,,,7/2,7/2,,,
Ar,2,863.678,0.002,863.67972,0.00006,0h?*,,,7/2,9/2,,,
Ar,2,865.045,0.002,865.05068,0.00005,0w,h,,,5/2,3/2,,,
Ar,2,865.7390,0.0008,865.73848,0.00003,1,,,9/2,11/2,,,
Ar,1,866.7944,,866.79430,,4500,2.43e+06,B,0,1,,,
Ar,2,867.4767,0.0008,867.47634,0.00005,1,,,1/2,3/2,,,
Ar,2,868.099,0.002,868.0992,0.0015,0,,,5/2,5/2,,,
Ar,2,869.3086,0.0008,869.30888,0.00005,2,,,5/2,3/2,,,
Ar,18,,,869.92,0.08,,3.1968e+05,AA,1/2,3/2,,,
Ar,2,871.6947,0.0008,871.69558,0.00003,1,,,5/2,5/2,,,
Ar,2,871.9374,0.0008,871.93790,0.00003,3,,,7/2,7/2,,,
Ar,2,875.4009,0.0008,875.40101,0.00006,2,,,5/2,3/2,,,
Ar,1,,,876.16864,,,9.5e+05,D+,1,2,,,
Ar,2,876.8215,0.0008,876.82126,0.00015,1,,,3/2,3/2,,,
