element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Type,
C,1,,,890.42573,0.00019,,,,,
C,1,890.4357,0.0017,890.43535,0.00011,14000,,,,
C,1,,,891.86177,0.00006,,1.1e+05,C,,
C,3,,,893.165,,,6.74e+06,B,,
C,3,,,894.257,,,6.34e+05,B,,
C,1,896.075,0.003,896.06536,0.00013,22000*,,,,
C,1,896.075,0.003,896.07346,0.00011,22000*,,,,
C,1,,,897.28249,0.00004,,6.7e+04,C,,
C,2,,,905.130,0.013,,3.8e+05,C,,
C,1,906.14347,0.00005,906.143478,0.000025,9400000,7.3e+06,B,,
C,1,906.24723,0.00005,906.24724,0.00004,7600000,9.5e+06,B,,
C,2,,,906.974,0.013,,3.62e+06,C+,,
C,1,907.82819,0.00006,907.828181,0.000025,5600000,7.1e+06,B,,
C,2,,,907.851,0.018,,1.02e+06,C,,
C,1,908.85097,0.00005,908.850948,0.000025,8200000,3.0e+07,B,,
C,2,,,908.930,0.017,,6.70e+06,C+,,
C,1,909.48303,0.00005,909.483000,0.000025,19000000,2.28e+07,B,,
C,2,,,909.79,0.03,,1.08e+07,C+,,
C,2,,,909.818,0.013,,1.72e+07,B,,
C,2,,,910.789,0.016,,1.39e+07,C+,,
C,2,,,910.87,0.03,,1.11e+07,C+,,
C,1,911.18016,0.00005,911.180155,0.000025,10000000,1.35e+07,B,,
C,1,918.287,0.004,918.287188,0.000021,100000bl,2.8e+05,C,,
C,2,922.364,0.003,922.359,0.006,42*,5.05e+06,B,,
C,2,922.364,0.003,922.365,0.006,42*,5.24e+06,B,,
C,2,922.364,0.003,922.366,0.006,42*,1.9e+05,D+,,
C,2,923.00,0.05,922.919,0.012,18wH*,3.80e+07,B,,
C,2,923.00,0.05,922.930,0.012,18wH*,4.08e+07,B+,,
C,2,923.00,0.05,922.936,0.012,18wH*,2.72e+06,B,,
C,2,923.00,0.05,923.104,0.009,18wH*,1.54e+07,B,,
C,2,923.640,0.020,923.672,0.009,11h,3.10e+07,B,,
C,2,,,923.834,0.005,,3.34e+06,B,,
C,2,925.096,0.004,925.097,0.003,15,2.77e+06,B,,
C,2,,,926.724,0.005,m(Fe II),5.52e+05,B,,
C,2,931.809,0.003,931.806,0.003,74*,3.69e+06,B,,
C,2,931.809,0.003,931.812,0.003,74*,8.4e+04,D+,,
C,2,931.809,0.003,931.812,0.003,74*,3.78e+06,B,,
C,3,,,933.101,,,1.05e+07,B,,
C,3,,,935.837,,,1.59e+07,B,,
C,1,,,939.852,0.004,,1.2e+02,D,,
C,1,940.57281,0.00005,940.57280,0.00003,30000000,2.91e+07,B+,,
C,3,,,940.914,,,2.99e+07,B,,
C,3,,,941.207,,,1.79e+07,B,,
C,1,,,941.307,0.004,,4.2e+03,D,,
C,1,,,941.330,0.004,,2.8e+05,D,,
C,3,,,941.419,,,5.98e+06,B,,
C,1,,,943.870,0.004,,5.e+04,D,,
C,1,,,944.0,0.4,,6.e+03,D,,
C,1,,,944.368,0.004,,5.e+04,D,,
C,1,,,945.5,0.4,,4.6e+04,D,,
C,1,,,945.522,0.004,,5.e+04,D,,
C,3,,,956.553,,,2.25e+07,B,,
C,2,,,957.081,0.015,,3.70e+06,B,,
C,3,,,957.395,,,7.14e+05,C+,,
C,2,,,957.758,0.015,,7.39e+06,B,,
C,3,,,958.018,,,2.14e+06,C+,,
C,3,,,959.332,,,5.32e+05,C+,,
C,3,,,959.781,,,3.07e+04,B,,
C,1,960.30309,0.00010,960.30299,0.00005,3500000,3.1e+06,B,,
C,3,,,961.703,,,5.28e+05,C+,,
C,1,962.07826,0.00006,962.07834,0.00003,7500000,8.6e+06,B,,
C,3,,,962.760,,,8.78e+05,C+,,
C,1,,,962.763,0.004,,9.8e+04,B,,
C,1,,,962.987,0.003,,9.2e+04,C+,,
C,3,,,965.147,,,1.57e+06,C+,,
C,1,965.84377,0.00006,965.84373,0.00003,9600000,1.25e+07,B,,
C,3,,,969.648,,,7.53e+05,C+,,
C,3,,,969.654,,,7.12e+05,C+,,
C,3,,,969.957,,,8.47e+05,C+,,
C,3,,,970.110,,,4.40e+06,B+,,
C,3,,,970.541,,,5.93e+06,B+,,
C,3,,,970.644,,,3.29e+06,B+,,
C,3,,,971.509,,,7.88e+06,B+,,
C,3,,,971.775,,,1.97e+06,B+,,
C,3,,,971.879,,,2.19e+05,B+,,
C,3,,,971.962,,,1.31e+05,C+,,
C,3,,,973.327,,,9.34e+04,C+,,
C,3,,,975.658,,,3.66e+03,C,,
C,1,,,980.8295,0.0003,,5.9e-08,C,E2,
C,1,982.431,0.019,982.4118,0.0003,,7.3e-05,C+,M1,
C,1,985.034,0.009,985.0250,0.0003,,2.2e-04,C+,M1,
C,3,,,985.940,,,2.55e+06,B,,
C,2,,,986.308,0.003,,5.54e+06,B,,
C,2,,,986.840,0.004,,1.11e+07,B,,
C,2,987.086,0.005,987.0804,0.0021,64,9.30e+06,B,,
C,2,,,987.901,0.003,,7.09e+06,B,,
C,2,988.271,0.005,988.2708,0.0023,89,1.33e+07,B,,
C,2,,,988.434,0.004,,2.21e+06,B,,
C,2,,,989.2605,0.0024,,3.97e+06,B,,
C,2,,,990.084,0.003,,6.57e+05,B,,
C,2,990.346,0.005,990.339,0.006,170wh*,6.70e+07,B+,,
C,2,990.346,0.005,990.350,0.006,170wh*,6.95e+07,B+,,
C,2,990.346,0.005,990.357,0.006,170wh*,2.49e+06,B,,
C,1,,,994.13694,0.00006,,2.3e+05,C,,
C,2,,,994.738,0.015,,1.67e+06,C+,,
C,2,,,999.329,0.019,,3.20e+06,C+,,
C,1,,,1000.357,0.003,,4.5e+05,C,,
C,2,,,1001.68,0.04,,4.30e+06,C+,,
C,1,,,1004.78262,0.00004,,7.e+04,D,,
C,1,,,1004.91311,0.00003,,2.1e+05,D,,
C,1,,,1006.090,0.004,,1.8e+02,D,,
C,1,,,1006.27019,0.00005,,7.e+04,D,,
C,1,,,1006.40107,0.00004,,1.2e+05,D,,
C,1,,,1006.48982,0.00005,,9.e+04,D,,
C,1,,,1007.758,0.004,,6.e+03,D,,
C,1,,,1007.780,0.003,,8.9e+04,C,,
C,1,,,1008.230,0.003,,2.8e+05,D,,
C,1,,,1009.3463,0.0018,,1.2e+03,D,,
C,1,,,1009.6837,0.0005,,1.8e+04,C,,
C,1,,,1009.944,0.003,,2.9e+04,D,,
C,1,,,1010.134,0.003,,9.e+03,D,,
C,1,,,1010.5481,0.0021,,8.e+04,D,,
C,1,,,1010.7887,0.0018,,1.8e+04,D,,
C,1,,,1011.267,0.004,,7.e+04,D,,
C,1,,,1011.388,0.003,,9.e+04,D,,
C,1,,,1011.815,0.003,,7.e+04,D,,
C,1,,,1011.8751,0.0018,,1.0e+05,D,,
C,1,1012.3860,0.0005,1012.38651,0.00004,1600000,2.0e+07,C+,,
C,3,,,1012.592,,,6.51e+06,B,,
C,1,,,1013.261,0.003,,1.2e+05,D,,
C,2,,,1014.435,0.006,,2.00e+05,B,,
C,2,,,1015.546,0.006,,2.69e+06,B,,
C,1,,,1017.202,0.004,,1.5e+03,D,,
C,2,,,1017.921,0.006,,2.77e+06,B,,
C,1,,,1018.302,0.004,,1.2e+04,D,,
C,2,,,1019.040,0.006,,2.95e+05,B,,
C,1,,,1019.863,0.003,,2.0e+03,D,,
C,1,,,1020.2860,0.0023,,1.0e+04,D,,
C,1,,,1021.336,0.003,,9.e+03,D,,
C,1,,,1021.7599,0.0023,,3.3e+03,D,,
C,1,,,1022.445,0.003,,2.1e+03,D,,
C,1,,,1022.57952,0.00005,,2.4e+03,C,,
C,4,,,1022.92,,,5.57e+06,B,,
C,4,,,1023.08,,,5.57e+06,B,,
C,2,,,1023.703,0.005,,3.68e+06,B,,
C,2,,,1025.646,0.007,,4.41e+06,B,,
C,2,,,1025.672,0.005,,7.32e+05,B,,
C,1,,,1027.390,0.003,,1.53e+05,B,,
C,1,,,1027.49830,0.00021,,1.6e+05,D,,
C,1,,,1028.414,0.003,,8.7e+04,C,,
C,3,,,1029.157,,,2.80e+06,B,,
C,1,,,1031.0271,0.0020,,1.2e+05,D,,
C,1,,,1031.1645,0.0020,,4.0e+04,D,,
C,1,,,1032.6297,0.0017,,7.e+04,D,,
C,1,,,1032.7675,0.0017,,4.4e+03,D,,
C,1,,,1032.8610,0.0017,,9.e+04,D,,
C,2,,,1033.912,0.012,,3.07e+04,B,,
C,2,,,1033.934,0.012,,2.76e+05,B,,
C,2,,,1035.945,0.013,,3.05e+05,B,,
C,2,,,1036.503,0.019,,6.3e+04,D+,,
C,2,,,1036.526,0.023,,5.9e+04,D+,,
C,1,,,1038.21092,0.00003,,6.6e+03,C,,
C,1,,,1040.50098,0.00003,,1.1e+04,C,,
C,1,,,1041.361669,0.000021,,7.4e+03,C,,
C,1,1044.991,0.005,1044.993491,0.000017,36000bl,2.1e+04,C,,
C,1,,,1048.1021,0.0007,,5.5e+04,B,,
C,1,,,1049.550,0.004,,1.6e+04,D,,
C,2,,,1050.430,0.009,,7.3e+04,D+,,
C,2,,,1050.450,0.009,,1.48e+06,B,,
C,2,,,1050.458,0.007,,1.55e+06,B,,
C,3,,,1054.117,,,3.99e+05,B,,
C,1,1054.121,0.005,1054.12463,0.00003,760000bl,8.e+05,D,,
C,3,,,1054.368,,,1.20e+06,B,,
C,1,,,1054.564,0.004,,4.4e+02,D,,
C,1,,,1054.8,0.6,,3.9e+03,D,,
C,3,,,1054.901,,,1.99e+06,B,,
C,1,,,1055.448,0.004,,7.e+03,D,,
C,1,,,1055.7,0.6,,1.2e+04,D,,
C,1,,,1055.937,0.004,,9.e+03,D,,
C,1,,,1057.76634,0.00003,,4.9e+03,C,,
C,2,,,1059.219,0.018,,7.56e+06,C+,,
C,1,,,1059.35052,0.00005,,7.2e+03,C,,
C,2,,,1061.578,0.018,,1.57e+07,B,,
C,2,,,1062.517,0.023,,9.23e+06,C+,,
C,1,,,1063.13376,0.00005,,4.e+01,E,,
C,2,,,1064.426,0.023,,2.41e+06,C+,,
C,2,,,1065.17,0.05,,3.58e+06,C+,,
C,1,,,1065.45353,0.00005,,4.e+03,E,,
C,2,,,1066.808,0.023,,9.54e+06,C+,,
C,1,,,1066.86256,0.00005,,2.6e+03,E,,
C,2,,,1067.09,0.05,,1.62e+07,C+,,
C,1,1068.30836,0.00007,1068.30843,0.00003,34000000,1.40e+07,B,,
C,1,1068.53478,0.00010,1068.53481,0.00006,15000000,1.04e+07,B,,
C,1,1069.12492,0.00007,1069.12485,0.00003,46000000,1.84e+07,B,,
C,1,1070.73353,0.00015,1070.73335,0.00003,14000000,7.5e+06,B,,
C,1,1072.95329,0.00016,1072.95326,0.00003,13000000,4.4e+06,B,,
C,1,1075.398,0.005,1075.39934,0.00004,3900000bl,4.8e+05,B,,
C,1,,,1075.92808,0.00005,,5.5e+03,C,,
C,1,,,1079.56875,0.00005,,7.2e+04,C,,
C,1,,,1082.768,0.003,,1.56e+05,B,,
C,2,,,1093.004,0.022,,6.54e+06,B,,
C,2,,,1093.032,0.022,,7.01e+06,B,,
C,2,,,1093.034,0.022,,4.5e+05,C,,
C,1,,,1105.67146,0.00004,,7.1e+04,C,,
C,1,,,1110.714,0.004,,8.1e+05,C,,
C,3,,,1120.98,,,5.56e+06,B,,
C,1,1126.0744,0.0008,1126.0744,0.0008,49000,1.8e+05,C,,
C,1,,,1132.838,0.005,,2.4e+04,D,,
C,1,1133.02901,0.00013,1133.02932,0.00004,2800000q,2.03e+07,B,,
C,1,,,1133.5117,0.0015,,2.0e+03,D,,
C,1,1133.607,0.005,1133.61026,0.00003,45000bl*,1.5e+05,C,,
C,1,1133.607,0.005,1133.6153,0.0008,45000bl*,4.e+05,E,,
C,1,,,1134.8118,0.0018,,5.e+04,D,,
C,1,,,1135.3310,0.0015,,3.0e+04,D,,
C,1,,,1135.6372,0.0023,,3.1e+02,D,,
C,1,,,1136.6354,0.0018,,1.5e+05,D,,
C,1,,,1136.7019,0.0016,,1.7e+05,D,,
C,1,1137.3835,0.0017,1137.38249,0.00019,23000,1.6e+06,D,,
C,2,,,1137.693,0.021,,1.86e+06,B,,
C,1,,,1137.7631,0.0022,,1.1e+04,D,,
C,1,,,1137.968,0.004,,6.e+03,D,,
C,1,,,1138.136,0.003,,2.0e+05,D,,
C,1,,,1138.32358,0.00005,,9.9e+05,C,,
C,1,,,1138.33828,0.00006,,9.5e+05,C,,
C,1,,,1138.49107,0.00004,,3.4e+05,C,,
C,1,,,1138.494,0.003,,6.e+02,D,,
C,1,,,1138.50578,0.00005,,6.5e+04,C,,
C,2,,,1138.560,0.019,,2.24e+06,B,,
C,1,1138.6202,0.0015,1138.61935,0.00006,22000,1.3e+06,C,,
C,2,,,1138.649,0.019,,3.7e+05,D+,,
C,1,,,1138.997,0.004,,1.7e+04,D,,
C,1,,,1139.524,0.003,,1.0e+04,D,,
C,1,,,1140.093,0.003,,1.3e+04,D,,
C,1,,,1140.4065,0.0020,,1.5e+04,D,,
C,1,,,1140.96130,0.00005,,6.4e+03,C,,
C,1,1141.3129,0.0013,1141.31439,0.00005,19000,6.4e+05,C,,
C,1,,,1141.48276,0.00004,,2.2e+05,C,,
C,1,1141.5038,0.0006,1141.503075,0.000022,63000,2.1e+06,C,,
C,1,,,1141.620,0.003,,1.4e+05,D,,
C,1,,,1142.2384,0.0022,,1.3e+05,D,,
C,1,,,1142.5504,0.0020,,1.2e+05,D,,
C,2,,,1144.513,0.020,,8.76e+06,B,,
C,2,,,1144.519,0.020,,9.08e+06,B,,
C,2,,,1144.523,0.020,,3.2e+05,D+,,
C,1,1144.5432,0.0017,1144.54132,0.00016,36000,1.4e+06,D,,
C,1,1144.858,0.003,1144.86050,0.00022,8900,2.1e+05,E,,
C,1,1144.8742,0.0010,1144.87373,0.00018,14000,1.7e+06,D,,
C,1,,,1149.8159,0.0024,,2.5e+03,D,,
C,1,,,1150.6146,0.0008,,2.6e+05,B,,
C,1,,,1151.2221,0.0023,,2.0e+04,D,,
C,1,,,1152.8234,0.0020,,3.3e+03,D,,
C,1,,,1153.64944,0.00004,,8.5e+04,C,,
C,1,,,1153.82147,0.00004,,2.9e+04,C,,
C,1,1153.831,0.005,1153.83619,0.00003,15000,3.0e+05,C,,
C,1,,,1154.063,0.003,,1.6e+04,D,,
C,1,,,1154.7054,0.0020,,1.5e+04,D,,
C,1,1155.641,0.003,1155.64556,0.00004,23000,2.0e+05,C,,
C,1,,,1155.949,0.003,,5.e+03,D,,
C,1,,,1156.1235,0.0020,,3.4e+03,D,,
C,1,1158.479,0.005,1158.48371,0.00004,70000,4.0e+05,C,,
C,2,,,1158.716,0.019,,8.03e+06,B,,
C,2,,,1158.725,0.019,,1.8e+05,D+,,
C,2,,,1158.725,0.019,,8.21e+06,B,,
C,1,,,1160.02396,0.00003,,5.e+04,D,,
C,1,,,1161.448946,0.000025,,5.e+04,D,,
C,1,1161.92959,0.00023,1161.92951,0.00004,260000,4.4e+06,B,,
C,1,,,1162.222,0.004,,2.5e+05,D,,
C,1,1162.88378,0.00012,1162.88368,0.00003,470000,5.4e+06,B,,
C,3,,,1164.01,,,5.31e+06,B,,
C,3,,,1164.12,,,7.16e+06,B,,
C,3,,,1164.12,,,3.98e+06,B,,
C,3,,,1164.26,,,9.55e+06,B,,
C,3,,,1164.26,,,2.39e+06,B,,
C,3,,,1164.26,,,2.65e+05,B,,
C,1,1164.7978,0.0006,1164.79864,0.00004,160000,1.58e+06,B,,
C,1,1165.28883,0.00023,1165.28868,0.00005,160000,8.4e+06,B,,
C,1,1165.88391,0.00007,1165.88377,0.00003,400000,8.6e+06,B,,
C,1,1165.96852,0.00005,1165.968504,0.000020,880000,7.5e+06,B,,
C,1,,,1166.189,0.003,,1.2e+05,C,,
C,2,,,1166.69,0.03,,2.8e+03,C,,
C,2,,,1166.70,0.03,,1.01e+05,C,,
C,2,,,1166.70,0.03,,9.8e+04,C,,
C,1,1166.96450,0.00004,1166.964490,0.000020,890000,9.1e+06,B,,
C,1,1167.4145,0.0003,1167.41443,0.00003,160000,1.57e+06,B,,
C,1,,,1172.98786,0.00008,,2.2e+03,D,,
C,1,1174.822136,0.000015,1174.822135,0.000015,3200000,2.29e+07,B,,
C,1,1175.330813,0.000015,1175.330809,0.000014,5900000,2.6e+07,B,,
C,1,1175.477549,0.000015,1175.477544,0.000015,4400000,2.40e+07,B,,
C,1,1175.63780,0.00014,1175.63778,0.00006,120000,2.5e+04,D,,
C,1,1177.75507,0.00015,1177.75537,0.00003,380000,2.9e+06,B,,
C,3,,,1179.091,,,7.14e+03,D,,
C,1,1180.10752,0.00024,1180.107158,0.000024,230000,1.26e+06,B,,
C,1,,,1181.26524,0.00006,,2.6e-01,E,,
C,1,1181.9033,0.0017,1181.90324,0.00003,58000bl,3.1e+05,B,,
C,1,1182.397,0.004,1182.40298,0.00003,14000,2.9e+03,B,,
C,3,,,1183.048,,,8.56e-09,D,E2,
C,1,1184.87195,0.00011,1184.871983,0.000023,230000,1.91e+06,B,,
C,1,1186.29784,0.00010,1186.29788,0.00003,220000,3.1e+06,B,,
C,3,,,1187.080,,,1.98e-04,C,M1,
C,3,,,1187.080,,,8.88e-08,D,E2,
C,1,1187.9567,0.0006,1187.95744,0.00004,310000q,1.16e+07,B,,
C,1,1189.28863,0.00008,1189.288771,0.000022,560000,8.3e+06,B,,
C,1,1189.57601,0.00003,1189.576040,0.000017,1000000,9.2e+06,B,,
C,2,,,1190.57,0.06,,2.6e+04,D+,,
C,2,,,1190.57,0.06,,5.4e+05,D+,,
C,2,,,1190.58,0.06,,5.1e+05,D+,,
C,1,,,1191.92,0.03,,4.4e+03,D,,
C,1,,,1192.03,0.24,,1.8e+04,D,,
C,1,1192.712,0.003,1192.7092,0.0009,3400,1.6e+05,E,,
C,1,,,1192.97,0.06,,1.7e+02,D,,
C,3,,,1193.829,,,6.28e-04,C+,M1,
C,3,,,1193.829,,,6.10e-07,D,E2,
C,1,,,1194.60,0.03,,1.3e+04,D,,
C,1,,,1195.66,0.06,,2.6e+03,D,,
C,1,,,1195.812,0.004,,3.4e+03,D,,
C,3,,,1198.119,,,1.61e+07,B,,
C,1,,,1198.32,0.03,,2.5e+03,D,,
C,1,,,1198.513,0.004,,1.5e+04,D,,
C,3,,,1198.808,,,1.61e+07,B,,
C,3,,,1199.131,,,1.60e+07,B,,
C,1,1199.480,0.006,1199.49447,0.00020,12000bl(Ni),2.1e+05,E,,
C,1,,,1200.44,0.06,,1.4e+04,D,,
C,1,,,1203.13,0.03,,2.0e+04,D,,
C,1,,,1203.214,0.017,,1.7e+04,D,,
C,1,,,1203.322,0.004,,3.4e+03,D,,
C,1,,,1204.206,0.012,,5.e+04,D,,
C,1,,,1204.7,0.3,,4.1e+04,D,,
C,1,,,1205.948,0.017,,5.e+03,D,,
C,1,,,1207.30,0.03,,4.4e+04,D,,
C,1,,,1207.4,0.3,,8.e+03,D,,
C,1,1208.4476,0.0007,1208.44757,0.00013,30000,1.3e+06,D,,
C,1,1208.790,0.006,1208.79293,0.00022,4300bl,9.e+05,D,,
C,1,1211.1730,0.0014,1211.17519,0.00013,37000bl,,,,
C,3,,,1211.389,,,5.66e+06,B,,
C,2,,,1211.64,0.03,,2.7e+05,C,,
C,2,,,1211.67,0.03,,2.44e+06,B,,
C,2,,,1211.78,0.04,,2.72e+06,B,,
C,1,,,1212.18,0.03,,5.e+03,D,,
C,1,,,1212.3,0.3,,2.1e+02,D,,
C,1,1213.54613,0.00018,1213.54634,0.00007,160000,5.4e+06,D+,,
C,1,1216.2495,0.0013,1216.24794,0.00013,9200,7.e+05,D,,
C,1,1216.8828,0.0006,1216.88211,0.00018,37000,3.7e+06,D+,,
C,1,1217.2582,0.0004,1217.25788,0.00021,17000,4.2e+05,D,,
C,1,1219.2977,0.0015,1219.29365,0.00012,16000,3.9e+06,D+,,
C,3,,,1219.417,,,1.16e+06,B,,
C,1,1220.5007,0.0016,1220.5023,0.0009,51000p,2.4e+05,E,,
C,5,,,1216.8,0.5,,2.411e+06,AA,,
C,1,1222.901,0.006,1222.90300,0.00021,1300,2.4e+05,E,,
C,1,1224.4940,0.0012,1224.49368,0.00021,11000,1.0e+06,D,,
C,1,1224.8676,0.0018,1224.87015,0.00023,8900,2.1e+06,D,,
C,1,1226.4391,0.0003,1226.43863,0.00014,38000,3.4e+06,D+,,
C,1,1227.786,0.006,1227.7887,0.0004,8500,4.5e+05,D,,
C,1,1231.3978,0.0014,1231.3997,0.0003,32000q,3.2e+06,D,,
C,1,1233.5466,0.0018,1233.54721,0.00024,2800,3.7e+05,E,,
C,1,1233.5650,0.0017,1233.56257,0.00021,20000p,1.5e+06,D,,
C,1,1234.7682,0.0015,1234.76371,0.00012,14000,3.5e+05,E,,
C,1,1235.177,0.006,1235.18112,0.00021,20000bl,3.3e+04,E,,
C,1,,,1237.882,0.005,,3.9e+05,D,,
C,1,,,1239.59,0.03,,2.2e+04,D,,
C,1,,,1239.7,0.3,,2.2e+04,D,,
C,1,,,1240.73,0.06,,2.2e+04,D,,
C,1,,,1251.16902,0.00004,,2.7e+03,C,,
C,1,,,1251.64144,0.00005,,8.8e+03,C,,
C,3,,,1254.268,,,1.84e+06,B,,
C,1,,,1254.49642,0.00004,,1.9e+04,C,,
C,1,1254.94984,0.00006,1254.94994,0.00005,200000,3.8e+06,B,,
C,3,,,1255.556,,,2.48e+06,B,,
C,1,1256.1417,0.0003,1256.14147,0.00014,70000,3.2e+06,D+,,
C,2,,,1256.19,0.03,,2.48e+05,B,,
C,1,1256.21367,0.00006,1256.21361,0.00005,250000,1.27e+07,B,,
C,1,1256.90521,0.00006,1256.90522,0.00004,180000,3.6e+06,B,,
C,3,,,1257.595,,,1.37e+06,B,,
C,1,1258.16137,0.00006,1258.16136,0.00003,280000,2.45e+06,B,,
C,3,,,1258.393,,,3.29e+06,B,,
C,1,,,1259.08890,0.00014,m,9.e+05,D,,
C,2,,,1259.19,0.03,,4.92e+05,B,,
C,1,1260.14897,0.00005,1260.14896,0.00003,330000,5.1e+06,B,,
C,1,1261.411596,0.000017,1261.411596,0.000016,810000,9.4e+06,B,,
C,3,,,1261.434,,,8.16e+05,B,,
C,3,,,1263.492,,,9.02e+04,B,,
C,1,1267.8631,0.0012,1267.86472,0.00013,23000,8.e+05,D,,
C,1,,,1271.0,0.3,,2.4e+04,D,,
C,1,,,1271.20,0.03,,6.e+03,D,,
C,1,,,1272.09,0.03,,2.8e+04,D,,
C,1,,,1272.46,0.06,,2.4e+02,D,,
C,1,,,1274.25,0.03,,1.8e+04,D,,
C,1,,,1274.48,0.03,,2.1e+04,D,,
C,1,,,1274.6,0.3,,8.e+04,D,,
C,1,,,1275.52,0.07,,3.5e+03,D,,
C,1,,,1275.68,0.07,,2.1e+04,D,,
C,1,,,1277.45,0.03,,3.4e+04,D,,
C,1,,,1278.045,0.004,,6.e+03,D,,
C,1,,,1278.66,0.07,,6.e+04,D,,
C,1,,,1278.935,0.005,,7.e+03,D,,
C,1,,,1280.87,0.03,,4.5e+03,D,,
C,1,,,1280.97,0.07,,1.9e+04,D,,
C,1,,,1281.131,0.004,,2.8e+04,D,,
C,1,,,1281.400,0.005,,3.3e+03,D,,
C,1,,,1281.70,0.03,,9.e+03,D,,
C,1,,,1281.927,0.005,,2.2e+03,D,,
C,1,,,1284.502,0.005,,5.e+04,D,,
C,1,,,1284.963,0.020,,5.e+03,D,,
C,1,,,1285.628,0.021,,3.0e+04,D,,
C,1,,,1286.37,0.03,,3.5e+04,D,,
C,1,,,1286.627,0.004,,6.e+03,D,,
C,1,,,1287.205,0.003,,8.e+04,D,,
C,1,,,1287.405,0.020,,3.6e+03,D,,
C,1,,,1288.051,0.013,,1.0e+05,D,,
C,1,,,1288.086,0.005,,3.3e+05,D,,
C,1,,,1288.1,0.3,,8.e+04,D,,
C,1,,,1288.751,0.022,,1.0e+04,D,,
C,1,1289.7217,0.0008,1289.7204,0.0004,8300,1.4e+06,D,,
C,1,,,1290.027,0.005,,2.7e+05,D,,
C,1,,,1290.335,0.003,,2.5e+05,D,,
C,1,,,1290.437,0.020,,2.4e+02,D,,
C,1,,,1291.01,0.03,,9.e+04,D,,
C,1,,,1291.3,0.3,,1.5e+04,D,,
C,1,1294.987,0.006,1294.9826,0.0008,2100,1.10e+05,B,,
C,1,,,1296.60,0.03,,1.1e+04,D,,
C,1,,,1296.9,0.3,,4.2e+02,D,,
C,1,1297.054,0.006,1297.05555,0.00007,28000bl,1.5e+04,C,,
C,4,,,1297.94,,,1.08e+07,B,,
C,4,,,1298.35,,,2.16e+07,B,,
C,1,,,1299.791,0.003,,3.6e+04,D,,
C,1,,,1306.042,0.003,,9.e+03,D,,
C,1,,,1307.399,0.003,,2.7e+04,D,,
C,1,,,1307.634,0.003,,1.0e+03,D,,
C,1,,,1308.994,0.003,,1.5e+04,D,,
C,1,,,1309.745,0.003,,2.0e+04,D,,
C,1,1316.0668,0.0007,1316.06600,0.00004,14000,7.6e+04,C,,
C,1,,,1324.22180,0.00004,,9.7e+03,C,,
C,1,,,1325.3,0.3,,4.2e+04,D,,
C,1,,,1325.57,0.03,,4.2e+04,D,,
C,1,,,1326.95,0.07,,4.2e+04,D,,
C,1,,,1336.673,0.005,,9.e+04,D,,
C,1,,,1340.99347,0.00003,,5.6e+03,C,,
C,1,,,1342.991,0.003,,9.e+04,D,,
C,1,,,1343.951,0.005,,9.e+04,D,,
C,1,1350.227238,0.000019,1350.227262,0.000016,890000,6.6e+06,C+,,
C,1,,,1351.919,0.005,,5.9e+04,C,,
C,1,,,1354.87222,0.00007,,7.0e+03,C,,
C,1,1355.965841,0.000019,1355.965824,0.000018,530000,6.5e+06,C+,,
C,1,,,1357.15154,0.00006,,3.0e+04,C,,
C,1,1358.1334,0.0004,1358.13448,0.00004,220000q,6.6e+06,C+,,
C,1,,,1360.93411,0.00006,,3.8e+03,C,,
C,1,,,1362.80,0.03,,5.e+04,D,,
C,1,,,1365.3,0.3,,1.4e+05,D,,
C,1,,,1365.54,0.03,,3.5e+04,D,,
C,1,,,1367.00,0.07,,3.5e+04,D,,
C,1,,,1368.96,0.03,,6.e+04,D,,
C,1,1369.781222,0.000020,1369.781221,0.000020,330000,3.4e+05,B,,
C,1,1370.3301,0.0015,1370.33123,0.00009,6300,3.9e+03,B,,
C,1,,,1370.42,0.08,,1.0e+05,D,,
C,1,1370.53676,0.00013,1370.53685,0.00006,46000,5.9e+04,B,,
C,1,1372.3288,0.0008,1372.3287,0.0008,15000,1.8e+06,C,,
C,1,,,1372.440,0.008,,3.4e+04,C,,
C,1,,,1373.449,0.004,,1.6e+04,D,,
C,1,1374.1871,0.0004,1374.18773,0.00009,51000bl,9.9e+04,B,,
C,1,1374.39451,0.00004,1374.39450,0.00004,150000,3.0e+05,B,,
C,1,,,1375.652,0.004,,7.e+05,D,,
C,1,1376.53263,0.00009,1376.53256,0.00009,63000,4.0e+05,B,,
C,1,,,1376.60,0.03,,2.2e+04,D,,
C,1,,,1376.900,0.004,,5.e+03,D,,
C,1,,,1377.324,0.006,,2.8e+04,D,,
C,1,,,1379.396,0.025,,1.2e+04,D,,
C,1,,,1380.795,0.006,,8.e+04,D,,
C,1,,,1381.212,0.003,,3.7e+04,D,,
C,1,,,1382.211,0.025,,9.e+03,D,,
C,1,,,1384.033,0.003,,2.8e+04,D,,
C,1,,,1385.053,0.006,,1.1e+05,D,,
C,1,,,1385.706,0.025,,6.e+02,D,,
C,1,,,1387.538,0.003,,4.6e+04,D,,
C,1,1393.9683,0.0005,1393.9681,0.0003,18000,1.7e+06,D,,
C,1,1394.0026,0.0013,1394.0009,0.0003,20000,3.0e+05,B,,
C,2,,,1394.208,0.021,,9.41e+05,B,,
